Account,Company,Order,SKU,Country,Year,Quantity,UnitPrice,transactionComplete
123456783,GitHub,99989,s3-supercomputer,Korea,1999,488,638,False
123456781,Loolo INC,99982,s7-supercomputer,Gibraltar,2015,5956,75,True
123456777,ABC Dogma,99985,s4-supercomputer,Marshall Islands,2008,8413,180,True
123456776,Gen Power,99982,s11-supercomputer,Egypt,2001,4209,23,True
123456775,Kirlosker Service Center,99985,s6-supercomputer,Brunei Darussalam,2009,3724,41,True
123456780,Gen Power,99999,s11-supercomputer,Serbia,1976,5686,675,True
123456789,My SQ Man,99992,s10-supercomputer,Latvia,1974,3435,530,False
123456786,ABC Dogma,99982,s7-supercomputer,Belgium,1990,5568,559,False
123456779,Kirlosker Service Center,99986,s1-supercomputer,Israel,2015,557,571,False
123456773,GitHub,99989,s1-supercomputer,Mozambique,2015,4367,664,True
123456781,Loolo INC,99998,s8-supercomputer,Kuwait,1989,6922,304,True
123456771,Kirlosker Service Center,99996,s6-supercomputer,Central African Republic,1999,4385,558,False
123456778,Kirlosker Service Center,99999,s4-supercomputer,Angola,1979,6611,598,True
123456786,ABC Dogma,99997,s10-supercomputer,Samoa,2018,3949,313,True
123456787,Loolo INC,99980,s1-supercomputer,Nicaragua,1973,4658,640,True
123456777,SAS Web Tec,99991,s2-supercomputer,Guatemala,1998,5263,639,True
123456785,Pryianka Ji,99985,s3-supercomputer,Egypt,1996,9035,88,False
123456778,Will LLC,99985,s11-supercomputer,Austria,1990,9844,695,True
123456788,SAS Web Tec,99993,s3-supercomputer,Qatar,2012,8630,315,True
123456771,Kirlosker Service Center,99985,s10-supercomputer,Georgia,1972,3646,253,True
123456772,Super Sexy Dingo,99981,s9-supercomputer,Gambia,1974,6875,173,True
123456785,Kirlosker Service Center,99999,s4-supercomputer,Cuba,2013,3473,601,True
123456778,SAS Web Tec,99990,s9-supercomputer,Paraguay,1980,6594,135,True
123456786,Will LLC,99991,s10-supercomputer,Djibouti,1974,8447,498,False
123456785,Loolo INC,99996,s1-supercomputer,Nigeria,1991,5404,377,True
123456780,Gen Power,99980,s9-supercomputer,Djibouti,1989,4657,564,True
123456781,Name IT,99989,s6-supercomputer,Austria,2007,3652,388,False
123456785,Name IT,99982,s4-supercomputer,Samoa,1999,2021,484,True
123456787,GitHub,99999,s5-supercomputer,Jordan,2006,3048,537,True
123456787,Kirlosker Service Center,99994,s7-supercomputer,Denmark,1988,4686,107,False
123456771,Kirlosker Service Center,99997,s1-supercomputer,United States Virgin Islands,2016,3058,652,False
123456788,Name IT,99985,s2-supercomputer,Russian Federation,2016,7707,181,False
123456786,ABC Dogma,99995,s5-supercomputer,Comoros,1984,2525,630,False
123456781,ABC Dogma,99999,s7-supercomputer,Seychelles,2005,5024,20,True
123456779,SAS Web Tec,99994,s8-supercomputer,Kiribati,1978,7507,251,False
123456778,SAS Web Tec,99982,s1-supercomputer,Guinea,2013,4050,550,False
123456775,Kulas Inc,99980,s6-supercomputer,Ecuador,1977,2065,700,False
123456784,ABC Dogma,99987,s4-supercomputer,Zimbabwe,1983,9592,290,True
123456774,Loolo INC,99982,s10-supercomputer,Romania,1996,3633,379,False
123456781,Will LLC,99985,s4-supercomputer,Madagascar,1991,1902,165,False
123456772,Gen Power,99998,s9-supercomputer,Turkey,2010,8701,25,False
123456780,ABC Dogma,99997,s5-supercomputer,Estonia,1992,5037,12,True
123456772,SAS Web Tec,99982,s1-supercomputer,Mauritania,1978,2368,486,True
123456774,Name IT,99991,s5-supercomputer,Bulgaria,1974,6019,283,True
123456778,My SQ Man,99982,s11-supercomputer,Philippines,1979,4779,277,True
123456783,Super Sexy Dingo,99994,s4-supercomputer,Kenya,2018,9087,684,False
123456781,Gen Power,99989,s2-supercomputer,Bolivia,1991,3132,412,False
123456771,Loolo INC,99986,s6-supercomputer,Albania,1972,9851,290,True
123456777,Super Sexy Dingo,99986,s6-supercomputer,Falkland Islands (Malvinas),1975,2236,458,True
123456789,Loolo INC,99980,s4-supercomputer,Bulgaria,1986,7285,174,True
123456778,My SQ Man,99991,s5-supercomputer,Cayman Islands,1993,1168,40,False
123456785,Loolo INC,99996,s4-supercomputer,Guinea,1976,6044,454,False
123456781,Gen Power,99980,s3-supercomputer,Liberia,1981,6694,129,False
123456786,Loolo INC,99986,s3-supercomputer,Luxembourg,1996,7464,329,True
123456777,Gen Power,99987,s3-supercomputer,Argentina,2009,1425,532,True
123456778,SAS Web Tec,99999,s10-supercomputer,Portugal,1974,3457,175,False
123456774,Kulas Inc,99999,s4-supercomputer,Norfolk Island,2008,3944,416,True
123456784,Kulas Inc,99986,s3-supercomputer,Syrian Arab Republic,2002,1935,75,True
123456774,Pryianka Ji,99995,s10-supercomputer,Dominican Republic,1983,6569,472,True
123456785,Pryianka Ji,99983,s1-supercomputer,Cameroon,1980,1987,199,True
123456781,GitHub,99993,s11-supercomputer,Russian Federation,1972,768,372,True
123456772,ABC Dogma,99993,s8-supercomputer,Dominica,1981,9322,464,True
123456776,My SQ Man,99986,s11-supercomputer,Anguilla,1973,8392,501,False
123456776,Super Sexy Dingo,99999,s9-supercomputer,Montserrat,2010,5552,101,False
123456784,Loolo INC,99985,s9-supercomputer,Italy,1992,8738,347,True
123456777,Kulas Inc,99991,s8-supercomputer,Liberia,2002,1173,390,False
123456775,SAS Web Tec,99980,s9-supercomputer,Kazakhstan,1978,2986,514,True
123456773,Super Sexy Dingo,99999,s10-supercomputer,Sierra Leone,2004,8192,527,False
123456784,GitHub,99995,s8-supercomputer,Isle of Man,1997,1856,439,False
123456772,SAS Web Tec,99996,s1-supercomputer,Sao Tome and Principe,1996,235,392,True
123456777,ABC Dogma,99999,s6-supercomputer,Argentina,1994,3686,643,True
123456782,Kulas Inc,99993,s11-supercomputer,Holy See (Vatican City State),1990,3852,437,True
123456782,My SQ Man,99996,s7-supercomputer,Botswana,2003,4694,235,True
123456786,Super Sexy Dingo,99982,s6-supercomputer,Saint Helena,1989,9410,97,True
123456776,Will LLC,99987,s5-supercomputer,Jordan,1977,5696,53,False
123456782,ABC Dogma,99986,s2-supercomputer,British Virgin Islands,2016,5873,54,False
123456789,SAS Web Tec,99992,s3-supercomputer,Bahrain,2007,5504,612,True
123456776,Kulas Inc,99985,s2-supercomputer,Sri Lanka,1983,7053,74,False
123456778,Kirlosker Service Center,99998,s9-supercomputer,Gambia,1989,5123,235,False
123456778,Loolo INC,99985,s8-supercomputer,Denmark,2003,3064,470,True
123456773,My SQ Man,99997,s1-supercomputer,Equatorial Guinea,1987,9305,195,True
123456788,Gen Power,99986,s4-supercomputer,Georgia,1974,8446,595,True
123456778,My SQ Man,99981,s5-supercomputer,Micronesia,2011,3439,401,True
123456773,Super Sexy Dingo,99986,s9-supercomputer,Peru,2008,1087,40,False
123456780,My SQ Man,99993,s4-supercomputer,Libyan Arab Jamahiriya,1981,2092,384,False
123456788,Gen Power,99994,s2-supercomputer,Israel,2014,4185,214,True
123456778,Pryianka Ji,99980,s10-supercomputer,Hong Kong,1998,5362,188,False
123456771,Super Sexy Dingo,99991,s4-supercomputer,Croatia,2001,6407,184,False
123456771,Will LLC,99994,s7-supercomputer,Sierra Leone,1991,4133,394,False
123456783,Will LLC,99997,s3-supercomputer,Western Sahara,2006,2317,83,True
123456773,ABC Dogma,99999,s9-supercomputer,Jamaica,1984,487,62,False
123456770,Loolo INC,99990,s9-supercomputer,Pitcairn Islands,2008,1000,119,True
123456770,ABC Dogma,99994,s3-supercomputer,Thailand,1998,5174,621,False
123456773,Name IT,99985,s3-supercomputer,Azerbaijan,2002,2616,144,False
123456770,Pryianka Ji,99996,s3-supercomputer,Macedonia,1981,2752,475,False
123456776,Name IT,99980,s8-supercomputer,Sao Tome and Principe,1992,4460,315,False
123456777,Loolo INC,99980,s6-supercomputer,Monaco,1971,9050,102,True
123456770,ABC Dogma,99981,s2-supercomputer,Cocos (Keeling) Islands,2017,6827,338,False
123456783,Kirlosker Service Center,99991,s10-supercomputer,Chile,2011,2944,239,False
123456771,Will LLC,99980,s3-supercomputer,Jersey,1977,1679,102,True
123456776,Name IT,99994,s8-supercomputer,Russian Federation,1988,6612,250,False
123456788,Gen Power,99985,s3-supercomputer,Austria,2006,3021,688,False
123456781,Name IT,99996,s8-supercomputer,Eritrea,2009,505,458,False
123456778,SAS Web Tec,99995,s11-supercomputer,Western Sahara,1991,7358,624,False
123456782,Name IT,99985,s3-supercomputer,Jordan,1992,7256,123,False
123456772,Name IT,99989,s3-supercomputer,Cambodia,2002,8606,380,False
123456788,GitHub,99995,s2-supercomputer,Uzbekistan,1986,7601,298,False
123456779,Will LLC,99998,s2-supercomputer,Swaziland,2005,8811,407,False
123456785,ABC Dogma,99981,s11-supercomputer,Cameroon,2017,9738,328,True
123456776,Super Sexy Dingo,99983,s7-supercomputer,Belize,1985,7685,77,True
123456788,Will LLC,99985,s1-supercomputer,Cyprus,2002,2477,342,True
123456774,My SQ Man,99987,s10-supercomputer,British Indian Ocean Territory (Chagos Archipelago),1982,8804,318,False
123456776,Super Sexy Dingo,99981,s7-supercomputer,Namibia,1997,5057,681,False
123456771,Will LLC,99985,s6-supercomputer,Serbia,1986,9246,276,False
123456783,Kirlosker Service Center,99999,s2-supercomputer,Swaziland,1991,5595,640,True
123456787,Will LLC,99993,s4-supercomputer,Ireland,1980,5429,89,True
123456779,GitHub,99987,s8-supercomputer,El Salvador,1989,5213,629,False
123456788,Gen Power,99996,s6-supercomputer,Congo,2006,62,59,False
123456789,ABC Dogma,99987,s7-supercomputer,Belarus,1984,6364,490,True
123456770,Name IT,99992,s6-supercomputer,Paraguay,2016,9644,268,True
123456785,Kulas Inc,99996,s6-supercomputer,San Marino,1982,2387,592,True
123456782,GitHub,99999,s3-supercomputer,Uzbekistan,1996,1070,18,True
123456770,Pryianka Ji,99994,s10-supercomputer,Solomon Islands,1990,4395,663,True
123456789,Name IT,99986,s3-supercomputer,Macedonia,2000,3942,550,True
123456787,Loolo INC,99993,s3-supercomputer,China,1993,1441,152,True
123456779,Gen Power,99982,s5-supercomputer,Christmas Island,1987,2259,372,False
123456783,Name IT,99998,s3-supercomputer,Lithuania,1976,7040,491,False
123456782,Loolo INC,99993,s9-supercomputer,Mauritius,2000,4594,100,False
123456786,Name IT,99991,s4-supercomputer,Gabon,2010,8184,483,False
123456771,ABC Dogma,99997,s3-supercomputer,Iceland,1990,5997,242,True
123456788,Pryianka Ji,99996,s8-supercomputer,Cape Verde,1982,5449,316,True
123456780,GitHub,99983,s11-supercomputer,Barbados,1981,8105,668,False
123456776,SAS Web Tec,99986,s6-supercomputer,Sweden,2013,7179,552,False
123456789,SAS Web Tec,99999,s3-supercomputer,Pakistan,1978,3099,308,True
123456774,Kirlosker Service Center,99997,s8-supercomputer,Peru,1993,5708,40,False
123456786,GitHub,99980,s2-supercomputer,India,1994,4246,32,True
123456782,Name IT,99992,s5-supercomputer,Holy See (Vatican City State),1991,7725,59,False
123456771,Will LLC,99985,s3-supercomputer,Nicaragua,2007,544,432,True
123456776,Gen Power,99987,s1-supercomputer,Mali,1988,6962,53,False
123456775,SAS Web Tec,99997,s8-supercomputer,Saint Lucia,1978,8722,73,False
123456773,GitHub,99999,s3-supercomputer,Colombia,1994,6832,570,True
123456773,Super Sexy Dingo,99996,s11-supercomputer,Guatemala,2018,9145,637,True
123456786,GitHub,99997,s1-supercomputer,Bahrain,2011,2105,652,True
123456782,Gen Power,99985,s9-supercomputer,Vanuatu,1989,4181,572,False
123456774,ABC Dogma,99987,s5-supercomputer,Malta,1994,1809,265,False
123456777,Super Sexy Dingo,99998,s9-supercomputer,Anguilla,1974,7959,605,False
123456788,Will LLC,99987,s8-supercomputer,Micronesia,1998,4180,17,True
123456782,Super Sexy Dingo,99998,s6-supercomputer,Chile,2010,4833,101,True
123456775,Kulas Inc,99992,s4-supercomputer,Bhutan,2008,8168,86,True
123456776,ABC Dogma,99990,s6-supercomputer,Saint Barthelemy,1977,4788,521,False
123456783,SAS Web Tec,99993,s3-supercomputer,Jersey,1979,618,566,True
123456780,My SQ Man,99994,s5-supercomputer,China,1981,8829,660,False
123456770,My SQ Man,99995,s4-supercomputer,Uzbekistan,1979,9804,271,False
123456772,Name IT,99982,s10-supercomputer,Belgium,1978,6756,632,False
123456770,My SQ Man,99980,s10-supercomputer,Canada,1993,4402,651,True
123456774,My SQ Man,99983,s7-supercomputer,Syrian Arab Republic,2015,6361,41,False
123456785,Loolo INC,99982,s3-supercomputer,Guadeloupe,1973,6248,603,True
123456770,My SQ Man,99993,s9-supercomputer,Congo,1984,2958,451,True
123456785,Name IT,99980,s7-supercomputer,Mayotte,2003,9044,397,True
123456772,Name IT,99989,s8-supercomputer,Argentina,1983,551,287,True
123456789,Kulas Inc,99990,s4-supercomputer,Bouvet Island (Bouvetoya),2015,8926,106,True
123456785,SAS Web Tec,99982,s7-supercomputer,Dominican Republic,1970,9844,427,True
123456783,GitHub,99982,s2-supercomputer,Albania,2015,5964,353,False
123456770,GitHub,99987,s8-supercomputer,Kenya,1988,3406,23,False
123456770,GitHub,99993,s8-supercomputer,Uzbekistan,1988,3016,338,True
123456785,Kulas Inc,99995,s11-supercomputer,Faroe Islands,2013,9906,65,False
123456786,My SQ Man,99980,s2-supercomputer,Spain,1986,6334,77,True
123456782,GitHub,99985,s11-supercomputer,Thailand,1988,1424,678,False
123456779,Pryianka Ji,99994,s4-supercomputer,Svalbard & Jan Mayen Islands,2012,7119,639,True
123456784,ABC Dogma,99996,s1-supercomputer,Saint Martin,1990,3995,676,True
123456785,Loolo INC,99985,s5-supercomputer,Pakistan,1975,9565,408,True
123456785,Will LLC,99992,s6-supercomputer,Uzbekistan,1998,3624,327,False
123456773,ABC Dogma,99983,s2-supercomputer,Saint Kitts and Nevis,1977,727,24,False
123456777,Will LLC,99991,s1-supercomputer,Puerto Rico,2018,292,596,True
123456778,Name IT,99994,s9-supercomputer,Fiji,1991,9271,58,True
123456773,My SQ Man,99995,s8-supercomputer,Sri Lanka,2011,3502,365,True
123456772,SAS Web Tec,99981,s3-supercomputer,Afghanistan,1991,2232,386,False
123456782,SAS Web Tec,99993,s6-supercomputer,Gabon,2014,6764,125,True
123456789,Name IT,99983,s7-supercomputer,Dominican Republic,1990,6358,14,True
123456777,Kirlosker Service Center,99981,s2-supercomputer,China,1987,5877,43,False
123456783,ABC Dogma,99990,s11-supercomputer,Eritrea,2009,5054,11,False
123456773,My SQ Man,99998,s5-supercomputer,Netherlands Antilles,1974,5362,121,False
123456774,ABC Dogma,99997,s2-supercomputer,Denmark,1985,4666,106,False
123456777,Name IT,99997,s6-supercomputer,South Africa,1995,5853,548,True
123456770,Kirlosker Service Center,99995,s1-supercomputer,Jordan,1975,1929,12,False
123456780,My SQ Man,99998,s9-supercomputer,Palestinian Territory,2013,2931,408,False
123456781,ABC Dogma,99987,s4-supercomputer,Nigeria,1991,8550,304,True
123456774,Gen Power,99992,s8-supercomputer,Trinidad and Tobago,1984,3133,50,False
123456782,ABC Dogma,99982,s10-supercomputer,Mongolia,1994,3111,488,False
123456779,My SQ Man,99998,s3-supercomputer,Albania,2000,2524,344,True
123456781,SAS Web Tec,99992,s6-supercomputer,Macao,1998,8530,73,True
123456787,Kulas Inc,99995,s5-supercomputer,American Samoa,1988,1469,202,False
123456773,GitHub,99991,s8-supercomputer,Iran,1983,1305,168,True
123456784,Gen Power,99992,s5-supercomputer,Aruba,1986,357,357,False
123456785,My SQ Man,99980,s11-supercomputer,El Salvador,2015,9670,224,False
123456779,My SQ Man,99985,s6-supercomputer,Jamaica,2003,376,106,True
123456774,Super Sexy Dingo,99995,s4-supercomputer,Ireland,1976,1399,251,False
123456772,Kirlosker Service Center,99981,s4-supercomputer,Antarctica (the territory South of 60 deg S),1970,7708,208,True
123456789,Pryianka Ji,99998,s1-supercomputer,Colombia,1979,3186,201,False
123456783,GitHub,99997,s11-supercomputer,Guinea-Bissau,2015,5655,121,True
123456782,Kulas Inc,99990,s8-supercomputer,French Polynesia,1973,1366,312,True
123456771,Name IT,99980,s3-supercomputer,Turkmenistan,1986,2494,486,False
123456778,My SQ Man,99985,s2-supercomputer,Guam,2016,9170,236,False
123456784,Super Sexy Dingo,99998,s1-supercomputer,Liberia,2001,6956,190,False
123456783,SAS Web Tec,99985,s1-supercomputer,Macedonia,1988,6905,178,False
123456782,My SQ Man,99985,s8-supercomputer,Liberia,2011,398,312,True
123456783,SAS Web Tec,99983,s8-supercomputer,Mexico,2007,518,154,True
123456788,Will LLC,99982,s10-supercomputer,Kenya,1971,9637,598,True
123456771,Pryianka Ji,99989,s5-supercomputer,Faroe Islands,1977,1685,614,True
123456770,Kulas Inc,99992,s8-supercomputer,Guatemala,2003,6986,668,True
123456786,Pryianka Ji,99985,s1-supercomputer,Turkey,2000,4842,599,False
123456779,My SQ Man,99980,s10-supercomputer,Cape Verde,2015,580,31,False
123456779,Gen Power,99986,s8-supercomputer,Turkey,1975,3974,360,False
123456785,Will LLC,99998,s7-supercomputer,Algeria,1982,4751,555,False
123456784,GitHub,99995,s11-supercomputer,Mayotte,2005,2794,401,False
123456788,Super Sexy Dingo,99985,s8-supercomputer,Uzbekistan,2000,2929,638,False
123456771,Pryianka Ji,99980,s4-supercomputer,Marshall Islands,2007,7660,237,True
123456784,Pryianka Ji,99993,s9-supercomputer,Niue,1979,9621,361,True
123456782,Will LLC,99981,s5-supercomputer,Ukraine,1976,7189,495,True
123456787,ABC Dogma,99999,s4-supercomputer,Ukraine,2008,5789,517,False
123456779,Kirlosker Service Center,99997,s5-supercomputer,Latvia,1999,1180,336,True
123456785,Super Sexy Dingo,99982,s7-supercomputer,Denmark,2017,1584,185,True
123456773,My SQ Man,99998,s1-supercomputer,Costa Rica,2014,8958,50,False
123456778,Gen Power,99993,s9-supercomputer,El Salvador,2012,3787,455,False
123456780,Super Sexy Dingo,99992,s10-supercomputer,British Virgin Islands,2019,5636,561,False
123456785,Will LLC,99983,s1-supercomputer,Ghana,2018,8323,252,True
123456772,Loolo INC,99991,s4-supercomputer,Germany,1981,9441,592,True
123456788,SAS Web Tec,99982,s1-supercomputer,French Southern Territories,1982,731,698,True
123456783,Loolo INC,99991,s7-supercomputer,Cook Islands,1986,7155,312,True
123456787,Kirlosker Service Center,99995,s1-supercomputer,Australia,1999,1788,151,True
123456784,SAS Web Tec,99996,s1-supercomputer,Maldives,1970,4255,119,True
123456788,GitHub,99989,s8-supercomputer,Niger,2014,8206,83,False
123456776,ABC Dogma,99981,s8-supercomputer,Hong Kong,1985,5704,631,True
123456773,Gen Power,99983,s6-supercomputer,Chile,1992,2486,525,True
123456773,Loolo INC,99982,s6-supercomputer,Comoros,2012,7924,371,False
123456784,Kirlosker Service Center,99980,s3-supercomputer,Northern Mariana Islands,2004,4889,80,False
123456787,My SQ Man,99998,s6-supercomputer,Libyan Arab Jamahiriya,1981,2464,237,True
123456775,Pryianka Ji,99983,s1-supercomputer,Cocos (Keeling) Islands,2012,7906,129,False
123456780,Will LLC,99993,s5-supercomputer,Nicaragua,2000,2886,451,False
123456783,Loolo INC,99980,s10-supercomputer,Oman,2008,8682,410,False
123456777,Gen Power,99985,s9-supercomputer,Slovakia (Slovak Republic),2010,7280,69,False
123456780,Super Sexy Dingo,99998,s6-supercomputer,Northern Mariana Islands,1994,3739,421,True
123456789,Will LLC,99982,s9-supercomputer,Serbia,1975,1154,584,True
123456779,Pryianka Ji,99989,s10-supercomputer,Venezuela,2002,1120,594,True
123456783,Will LLC,99980,s6-supercomputer,Niger,1980,6678,359,False
123456771,Gen Power,99992,s4-supercomputer,Portugal,1999,1140,508,True
123456782,Gen Power,99985,s5-supercomputer,Honduras,2019,1889,557,True
123456775,Will LLC,99985,s6-supercomputer,Martinique,1970,1333,58,True
123456781,GitHub,99986,s1-supercomputer,Tunisia,1993,9147,127,True
123456788,Kirlosker Service Center,99985,s7-supercomputer,Maldives,1984,4659,505,True
123456779,Super Sexy Dingo,99987,s7-supercomputer,Macao,1985,8104,95,False
123456772,Kirlosker Service Center,99993,s9-supercomputer,Suriname,1999,2470,564,False
123456772,GitHub,99998,s6-supercomputer,Congo,2013,2821,455,True
123456774,Pryianka Ji,99983,s4-supercomputer,Saint Vincent and the Grenadines,1984,8677,227,True
123456788,Name IT,99983,s9-supercomputer,Luxembourg,2001,3382,351,True
123456777,Gen Power,99982,s8-supercomputer,Solomon Islands,1993,9835,114,False
123456782,Kirlosker Service Center,99980,s10-supercomputer,Belize,2017,7509,363,False
123456785,SAS Web Tec,99983,s9-supercomputer,Lesotho,2016,8637,55,False
123456778,ABC Dogma,99995,s6-supercomputer,Djibouti,2011,7758,519,False
123456777,SAS Web Tec,99985,s1-supercomputer,Nicaragua,2011,7745,406,False
123456786,Will LLC,99980,s2-supercomputer,Suriname,2007,2057,39,False
123456771,SAS Web Tec,99989,s3-supercomputer,Jersey,2016,1848,294,False
123456773,Kirlosker Service Center,99999,s10-supercomputer,Trinidad and Tobago,1970,3040,414,True
123456779,Will LLC,99993,s5-supercomputer,Morocco,1987,4799,509,False
123456787,Super Sexy Dingo,99996,s9-supercomputer,Jersey,2017,4032,623,False
123456776,My SQ Man,99983,s5-supercomputer,Samoa,2006,1317,45,True
123456785,SAS Web Tec,99980,s2-supercomputer,Mauritania,1971,7646,291,False
123456788,Kulas Inc,99981,s8-supercomputer,Palestinian Territory,1979,3307,385,False
123456782,Loolo INC,99983,s4-supercomputer,Serbia,1990,8432,530,False
123456782,GitHub,99989,s5-supercomputer,Suriname,1996,5280,474,False
123456787,Loolo INC,99992,s7-supercomputer,Zambia,1995,8812,656,True
123456776,Loolo INC,99995,s11-supercomputer,Macao,1995,8790,57,False
123456776,Kirlosker Service Center,99995,s10-supercomputer,Nepal,1975,2529,88,False
123456780,Kulas Inc,99999,s7-supercomputer,Grenada,2016,7185,318,False
123456779,ABC Dogma,99998,s9-supercomputer,Mauritius,1988,8745,527,False
123456784,Kirlosker Service Center,99991,s9-supercomputer,Norway,1971,8452,60,False
123456772,GitHub,99994,s11-supercomputer,Benin,2003,9023,470,False
123456778,GitHub,99997,s4-supercomputer,Djibouti,2014,6862,655,True
123456770,Gen Power,99991,s7-supercomputer,Jamaica,1977,9561,557,False
123456784,Kulas Inc,99994,s9-supercomputer,Uzbekistan,1983,1139,212,True
123456780,ABC Dogma,99987,s1-supercomputer,Korea,1971,1648,29,True
123456780,Kulas Inc,99998,s3-supercomputer,Comoros,1984,7215,149,True
123456774,Name IT,99996,s10-supercomputer,Israel,2011,1130,140,False
123456773,Pryianka Ji,99983,s9-supercomputer,Philippines,2014,8063,695,False
123456773,Pryianka Ji,99985,s1-supercomputer,Guinea,1977,8591,144,True
123456786,GitHub,99985,s4-supercomputer,Bouvet Island (Bouvetoya),2006,1262,49,False
123456787,Loolo INC,99995,s4-supercomputer,Uzbekistan,1975,7625,657,False
123456779,Super Sexy Dingo,99982,s9-supercomputer,Bosnia and Herzegovina,1986,8770,594,True
123456776,Super Sexy Dingo,99980,s2-supercomputer,Christmas Island,1998,3234,14,True
123456784,Pryianka Ji,99983,s10-supercomputer,Paraguay,1994,5899,427,False
123456773,ABC Dogma,99986,s8-supercomputer,British Virgin Islands,1981,2836,119,False
123456781,Super Sexy Dingo,99986,s4-supercomputer,French Southern Territories,2000,2549,376,True
123456785,Pryianka Ji,99989,s7-supercomputer,Faroe Islands,2001,8518,280,True
123456772,Kirlosker Service Center,99991,s6-supercomputer,Czech Republic,1974,4721,453,True
123456779,SAS Web Tec,99999,s1-supercomputer,Cook Islands,1981,7162,594,True
123456775,Will LLC,99999,s9-supercomputer,Slovenia,1992,1398,186,True
123456778,Pryianka Ji,99998,s10-supercomputer,Eritrea,2005,6546,642,False
123456778,SAS Web Tec,99983,s9-supercomputer,Nigeria,1998,1342,313,False
123456782,Will LLC,99998,s1-supercomputer,Spain,1987,7284,412,True
123456784,Kulas Inc,99980,s1-supercomputer,Palau,1971,440,438,False
123456774,ABC Dogma,99995,s10-supercomputer,Martinique,1983,3037,204,False
123456780,GitHub,99985,s7-supercomputer,Nigeria,1981,1239,150,False
123456780,ABC Dogma,99995,s8-supercomputer,Cocos (Keeling) Islands,1983,6845,392,True
123456789,Gen Power,99999,s4-supercomputer,France,1997,4182,44,False
123456787,ABC Dogma,99982,s11-supercomputer,Slovenia,2004,2873,156,False
123456783,Loolo INC,99996,s2-supercomputer,Georgia,2009,3159,556,False
123456788,Gen Power,99983,s11-supercomputer,Bhutan,2009,7223,100,False
123456777,Gen Power,99999,s3-supercomputer,Barbados,1999,427,93,True
123456773,Kirlosker Service Center,99989,s9-supercomputer,Botswana,1977,2832,667,False
123456770,Kirlosker Service Center,99989,s1-supercomputer,Gambia,1992,5507,655,True
123456788,Pryianka Ji,99992,s11-supercomputer,Spain,2018,4431,98,True
123456775,Pryianka Ji,99998,s6-supercomputer,Guernsey,2008,8544,473,False
123456784,GitHub,99986,s2-supercomputer,Saint Kitts and Nevis,1982,5820,603,True
123456778,SAS Web Tec,99997,s11-supercomputer,Ghana,2009,662,651,False
123456782,Will LLC,99983,s1-supercomputer,Kazakhstan,1974,8218,310,False
123456773,My SQ Man,99991,s3-supercomputer,Nepal,1980,1997,159,True
123456771,Kirlosker Service Center,99998,s6-supercomputer,Denmark,2005,2857,587,True
123456783,ABC Dogma,99992,s4-supercomputer,Liechtenstein,1996,9778,361,True
123456788,Kulas Inc,99985,s11-supercomputer,Cocos (Keeling) Islands,1991,3115,198,False
123456778,Loolo INC,99999,s6-supercomputer,Burkina Faso,1999,2368,291,True
123456770,ABC Dogma,99993,s6-supercomputer,Kazakhstan,1972,6962,531,True
123456789,Super Sexy Dingo,99996,s4-supercomputer,Guinea-Bissau,2001,9523,225,True
123456773,SAS Web Tec,99998,s8-supercomputer,Cote d'Ivoire,1972,7390,240,True
123456773,Pryianka Ji,99996,s8-supercomputer,Netherlands,2007,2870,498,False
123456778,Will LLC,99995,s3-supercomputer,Australia,2008,8618,187,True
123456781,Super Sexy Dingo,99991,s3-supercomputer,Paraguay,2016,3355,283,True
123456770,My SQ Man,99997,s11-supercomputer,Bahrain,2012,792,34,False
123456784,Loolo INC,99980,s3-supercomputer,Jamaica,2018,5597,282,False
123456773,Gen Power,99980,s11-supercomputer,Afghanistan,1998,8401,214,True
123456772,Gen Power,99998,s9-supercomputer,Tunisia,2014,9842,358,False
123456787,Gen Power,99996,s3-supercomputer,Gambia,2010,1521,435,False
123456774,Kulas Inc,99996,s2-supercomputer,Moldova,1988,2195,677,False
123456776,Super Sexy Dingo,99980,s7-supercomputer,French Guiana,1995,1716,211,True
123456780,Loolo INC,99993,s8-supercomputer,Ethiopia,1972,8972,598,True
123456786,Name IT,99993,s3-supercomputer,Vietnam,1980,346,523,False
123456775,Name IT,99996,s1-supercomputer,Benin,1978,4408,497,False
123456785,GitHub,99985,s5-supercomputer,Turkmenistan,2012,6538,469,False
123456787,Gen Power,99982,s5-supercomputer,Macao,1972,8747,49,False
123456785,ABC Dogma,99983,s10-supercomputer,Puerto Rico,2004,2823,87,False
123456789,Super Sexy Dingo,99980,s9-supercomputer,Nepal,2004,6571,114,True
123456785,Kirlosker Service Center,99982,s1-supercomputer,Lebanon,2003,6901,174,False
123456784,Loolo INC,99995,s5-supercomputer,Liberia,1987,1598,103,False
123456775,Kulas Inc,99989,s11-supercomputer,Ukraine,1987,2958,370,True
123456773,My SQ Man,99996,s7-supercomputer,Aruba,1982,7725,620,False
123456779,Name IT,99980,s2-supercomputer,Dominican Republic,1982,8044,227,True
123456773,GitHub,99996,s1-supercomputer,Korea,1992,3695,35,False
123456786,ABC Dogma,99993,s9-supercomputer,Sweden,2018,7390,679,False
123456774,My SQ Man,99992,s4-supercomputer,Jamaica,1989,9043,641,False
